TSR,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7
solidity,0.15,,,,,,,,,,,,,,,,,,,,,,
spr1,75.30317985,609.5457541,208.6398487,44.5554838,32.11657264,54.86622671,75.70669474,174.0663924,87.0717764,49.88825331,28.80699269,19.77343409,20.26143774,16.32366061,12.30164679,8.501072254,7.722389245,6.418395719,6.349720368,6.651562765,5.474777391,4.854220878,5.577432684
pow1,6.936905022,10.0243129,8.306398526,5.870659081,5.358692594,6.480819214,7.640592463,10.37358298,10.07431091,9.673854471,9.133684243,9.006786588,10.04167322,9.950611857,9.868404482,8.868931402,9.000511497,8.887369145,10.81096215,11.76820145,11.43616127,11.03337205,13.14304135
pow2,0.000394457,8.72E-05,0.000184181,0.000427277,0.000476572,0.000661089,0.001341655,0.002859141,0.005003113,0.007035037,0.008856059,0.011945173,0.016311179,0.018330401,0.022176034,0.021180218,0.024230136,0.030949828,0.042168295,0.053485208,0.056203053,0.060199715,0.080186198
pow3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spr2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
skw,0.573211801,0.523396378,1.154976267,8.28664152,5.449800706,0.470056202,0.147218238,0.052167901,0.026277255,0.015969472,0.007891613,-0.003578389,-0.007882374,-0.013859713,-0.017301001,-0.024041403,-0.027946201,-0.028766387,-0.026813779,-0.02750064,-0.029438492,-0.029322813,-0.037706445
scl1,1,0.544755608,0.543614289,0.563139499,0.552849627,0.507488224,0.458306118,0.428925188,0.41952137,0.412288108,0.404796321,0.423417078,0.436245387,0.423171875,0.414374843,0.410555482,0.406843615,0.442724422,0.432189947,0.439864646,0.424700048,0.431056663,0.454434325
scl2,0.017141505,0.040334234,0.040438312,0.038469657,0.041563275,0.050037703,0.060903436,0.069832789,0.074434456,0.079395048,0.084052135,0.08359594,0.081124591,0.087823166,0.095351898,0.108866584,0.11464195,0.105376278,0.104226076,0.109903202,0.12227839,0.126732532,0.109280659
