TSR,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7
solidity,0.15,,,,,,,,,,,,,,,,,,,,,,
loc1,-3.91E-05,-4.63E-05,-4.01E-05,-6.53E-05,-8.00E-05,-0.000148739,-0.000260612,-0.000396114,-0.000606119,-0.000856342,-0.001105945,-0.001585599,-0.001847143,-0.002264112,-0.002904571,-0.003062778,-0.003731292,-0.005254449,-0.005086472,-0.006044866,-0.006227528,-0.006902528,-0.007548557
loc2,0,1.34E-10,-7.73E-08,0.000530249,1.60E-08,0.00181037,0.005698298,0.008078616,0.01148277,0.015476611,0.018982429,0.025588647,0.029364342,0.034262803,0.041594825,0.042906601,0.049504172,0.06323404,0.064205719,0.071092715,0.072892586,0.07841514,0.084255994
loc3,0.542356052,0.53357596,0.532121612,0.558226652,0.556038759,0.579071062,0.587922131,0.60198594,0.608850175,0.61335922,0.620652273,0.620289059,0.626647419,0.631186233,0.632331998,0.646605317,0.647160892,0.636768731,0.643885239,0.645170575,0.651335099,0.648493821,0.641865347
spr1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spr2,-0.002654838,-0.00231988,-0.00296189,-0.002669062,-0.002970731,-0.003107859,-0.001685688,-0.001883286,-0.002112781,-0.00286422,-0.00316173,-0.00448052,-0.003996714,-0.004564227,-0.005173108,-0.004713056,-0.005173112,-0.008257254,-0.006443008,-0.006510121,-0.005570363,-0.005109714,-0.004515473
spr3,-0.012543173,-0.025026258,-0.019821608,-0.019507692,-0.029057177,-0.024858861,-0.032536446,-0.030707025,-0.029839937,-0.026021169,-0.026364398,-0.019734125,-0.021767579,-0.020291535,-0.018641751,-0.019642076,-0.019101283,-0.011147457,-0.017224314,-0.016779972,-0.019987163,-0.022843781,-0.030077667
skw1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skw2,-0.919896783,-1.392355647,-1.534057321,-0.55488512,-1.429505304,-0.304239939,0.082696181,0.096311251,0.066027986,0.054286032,0.042983867,0.011267721,0.050029453,0.019705847,-0.018733971,0.161181934,0.169968089,0.074366015,0.202685238,0.126132367,0.295561716,0.516028296,0.919234851
