TSR,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7
solidity,0.15,,,,,,,,,,,,,,,,,,,,,,
spr1,2482.525743,22.3228316,59.39797959,80.05663147,40.34306349,30.23618097,102.6353398,110.4137771,74.6400786,48.15698814,32.78600283,24.35119298,27.89684679,22.45242184,16.88940284,11.28245923,10.36471702,7.669235188,9.353325182,11.60968369,10.27625904,8.234319915,9.532294034
pow1,12.57198802,4.876592354,6.367990167,6.762285119,5.721371355,5.25308002,8.594060256,9.609511355,9.572135091,9.283062759,8.98312626,9.032518241,10.30566435,10.08955604,9.995654308,8.595726303,8.617591748,8.116937446,10.80614833,12.2499206,12.30006021,11.49431307,13.43071833
pow2,0,0.00027515,0.000349394,0.000486164,0.000524938,0.000639017,0.001661309,0.003039765,0.005212673,0.007140433,0.00873864,0.011746324,0.016325979,0.017818298,0.021481502,0.018723939,0.021477614,0.02648649,0.039002028,0.051957955,0.055596459,0.058360961,0.076563118
pow3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spr2,1.470205058,0.00270984,0.020273705,0.009023937,0.011121686,0.005192191,1.581062921,1.572582991,1.398132845,1.27223972,1.15046274,1.076628438,1.066352127,0.970149952,0.887038435,0.707726872,0.623649641,0.555758609,0.688973497,0.681316738,0.647997697,0.593775027,0.622849707
skw,0.234580128,18.28546747,6.231731428,9.692472027,8.616618117,12.71387929,0.111014708,0.053908022,0.02880264,0.0168362,0.00741081,-0.001747709,-0.00643526,-0.012976589,-0.01729944,-0.028563703,-0.035205689,-0.036313454,-0.027919053,-0.027313236,-0.028550419,-0.029213449,-0.037759324
scl1,0.563364134,0.588072652,0.749013569,0.591189288,0.546564872,0.505076336,0.461608316,0.431665043,0.422833016,0.415292147,0.406296108,0.423299158,0.436313618,0.420633063,0.409162808,0.400693875,0.393395004,0.4241559,0.41518398,0.420987671,0.404178663,0.405879719,0.433138129
scl2,0.038707349,0.036236066,0.027071814,0.03700011,0.042580372,0.0499059,0.060868192,0.069726483,0.074171301,0.07904723,0.083878824,0.083746643,0.081452063,0.08848074,0.096340736,0.110474469,0.116482013,0.106892617,0.107436579,0.113581311,0.127084377,0.131950435,0.111554228
