x,y,vel
-18.0,-15.0,0.975742807827
-18.0,-14.696969697,0.97519102091
-18.0,-14.3939393939,0.974633223234
-18.0,-14.0909090909,0.974069704421
-18.0,-13.7878787879,0.973500783342
-18.0,-13.4848484848,0.972926809331
-18.0,-13.1818181818,0.972348163365
-18.0,-12.8787878788,0.971765259191
-18.0,-12.5757575758,0.971178544379
-18.0,-12.2727272727,0.970588501302
-18.0,-11.9696969697,0.969995648017
-18.0,-11.6666666667,0.969400539025
-18.0,-11.3636363636,0.968803765903
-18.0,-11.0606060606,0.968205957778
-18.0,-10.7575757576,0.967607781639
-18.0,-10.4545454545,0.967009942439
-18.0,-10.1515151515,0.966413183
-18.0,-9.84848484848,0.965818283677
-18.0,-9.54545454545,0.965226061765
-18.0,-9.24242424242,0.964637370635
-18.0,-8.93939393939,0.96405309858
-18.0,-8.63636363636,0.963474167343
-18.0,-8.33333333333,0.962901530328
-18.0,-8.0303030303,0.962336170465
-18.0,-7.72727272727,0.961779097733
-18.0,-7.42424242424,0.961231346322
-18.0,-7.12121212121,0.960693971437
-18.0,-6.81818181818,0.960168045746
-18.0,-6.51515151515,0.959654655475
-18.0,-6.21212121212,0.959154896161
-18.0,-5.90909090909,0.958669868081
-18.0,-5.60606060606,0.958200671375
-18.0,-5.30303030303,0.957748400899
-18.0,-5.0,0.957314140827
-18.0,-4.69696969697,0.956898959057
-18.0,-4.39393939394,0.95650390145
-18.0,-4.09090909091,0.956129985963
-18.0,-3.78787878788,0.955778196724
-18.0,-3.48484848485,0.955449478105
-18.0,-3.18181818182,0.95514472886
-18.0,-2.87878787879,0.954864796381
-18.0,-2.57575757576,0.954610471147
-18.0,-2.27272727273,0.954382481425
-18.0,-1.9696969697,0.95418148828
-18.0,-1.66666666667,0.954008080969
-18.0,-1.36363636364,0.953862772766
-18.0,-1.06060606061,0.95374599727
-18.0,-0.757575757576,0.953658105262
-18.0,-0.454545454545,0.953599362125
-18.0,-0.151515151515,0.953569945883
-18.0,0.151515151515,0.953569945883
-18.0,0.454545454545,0.953599362125
-18.0,0.757575757576,0.953658105262
-18.0,1.06060606061,0.95374599727
-18.0,1.36363636364,0.953862772766
-18.0,1.66666666667,0.954008080969
-18.0,1.9696969697,0.95418148828
-18.0,2.27272727273,0.954382481425
-18.0,2.57575757576,0.954610471147
-18.0,2.87878787879,0.954864796381
-18.0,3.18181818182,0.95514472886
-18.0,3.48484848485,0.955449478105
-18.0,3.78787878788,0.955778196724
-18.0,4.09090909091,0.956129985963
-18.0,4.39393939394,0.95650390145
-18.0,4.69696969697,0.956898959057
-18.0,5.0,0.957314140827
-18.0,5.30303030303,0.957748400899
-18.0,5.60606060606,0.958200671375
-18.0,5.90909090909,0.958669868081
-18.0,6.21212121212,0.959154896161
-18.0,6.51515151515,0.959654655475
