TSR,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7
solidity,0.15,,,,,,,,,,,,,,,,,,,,,,
spr1,213.8521351,210.3753362,213.8593169,121.065476,8.428466053,10.00555708,15.50692348,11.79489505,10.49739453,10.45998619,10.03024003,10.68854881,10.18525584,10.0004367,9.80533531,9.81050564,9.827818057,7.557451329,9.447120773,13.98162005,9.74011321,9.056215502,9.99244141
pow1,10.4244901,10.31263282,10.39210953,7.383704366,6.713120417,4.896032284,4.656984271,5.239385375,5.736061541,5.852160719,6.200614339,5.552478661,6.415591015,6.309380289,6.815724559,7.246518594,7.8044813,7.348101476,8.466324543,10.95380031,10.00369909,9.978572216,11.51120579
pow2,2.050619853,2.105536299,2.086951239,1.99E-05,1.89E-06,0.819178781,1.58E-06,1.37E-05,5.60E-05,8.11E-05,0.000253512,9.63E-05,3.28E-05,0.000168377,0.000643884,0.000849346,0.005586865,0.007458693,0.000354819,0.003117703,0.003340948,0.00457664,0.007931138
pow3,0.060493558,0.030548108,0.035659319,2.968332043,4.252564088,1.164453398,3.971842237,3.566351164,3.321648342,3.341406706,3.069325015,3.416668038,3.938213501,3.421395306,3.07218119,3.039960605,2.439512305,2.424364473,3.658698728,3.027227718,3.004951737,2.940993774,2.844298636
spr2,0.006310828,0.004302018,0.007589688,0.042115807,2.065908348,2.058419878,0.751786435,1.333491074,1.365547845,1.182901422,1.127635906,0.504944993,0.820169763,0.576554319,0.592110677,0.580799748,0.538849869,0.460569376,0.509882371,0.601882078,0.534029368,0.502640288,0.54942818
skw,11.55511451,14.30625272,10.63462155,4.059351391,0.149189319,0.259743363,0.263977464,0.068524636,0.02922332,0.017456192,0.007771273,-0.00168014,-0.008223623,-0.022245436,-0.029358143,-0.037111683,-0.04214795,-0.044863942,-0.039804191,-0.032114237,-0.036720364,-0.035833279,-0.044681595
scl1,0.808928332,0.541737418,0.537566448,0.566207503,0.489471786,0,0.48739221,0.443760296,0.439085069,0.437653397,0.431406959,0.432806317,0.415952247,0.424203742,0.42585329,0.4245543,0.40055142,0.432513642,0.422259004,0.432355604,0.415441212,0.416680086,0.441592743
scl2,0.024800602,0.040500548,0.041077603,0.038932228,0.027711183,0,0.057532213,0.067278001,0.071047365,0.074152302,0.078719002,0.079698051,0.08485458,0.085880881,0.091226533,0.105056285,0.114801411,0.104769219,0.106361624,0.111601478,0.123589894,0.129368314,0.109432119
