TSR,1.5,1.75,2.0,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7
solidity,0.15,,,,,,,,,,,,,,,,,,,,,,
loc1,-9.21E-05,7.89E-05,3.12E-05,-1.45E-05,-6.56E-05,-0.000171912,-0.000231509,-0.000405873,-0.000566184,-0.000832044,-0.001032338,-0.001334488,-0.001705778,-0.002174619,-0.002775407,-0.003239574,-0.003838402,-0.0044897,-0.004989335,-0.006335219,-0.007009988,-0.007280579,-0.008332332
loc2,0.001838959,-0.001982712,-0.000263848,0.001043289,0.001522104,0.002777331,0.004425056,0.007606205,0.01034704,0.014562873,0.017414496,0.021650216,0.026687637,0.032293836,0.03908291,0.04429742,0.050610216,0.055364049,0.062240419,0.072447485,0.077461828,0.080604378,0.087067358
loc3,0.530597589,0.519810746,0.517833195,0.528113285,0.551606102,0.575364285,0.589362989,0.600189688,0.609342126,0.612936195,0.621156672,0.625018141,0.627875742,0.630578717,0.631246606,0.634329832,0.635811973,0.642162328,0.639117243,0.635149981,0.637868736,0.639336904,0.638832615
spr1,-0.001515289,-0.00108722,-0.001522812,-0.002338755,-0.001846046,-0.001762852,-0.001601794,-0.001795325,-0.001719978,-0.002370577,-0.002319186,-0.002687185,-0.003397437,-0.002585362,-0.002891256,-0.003281223,-0.00354954,-0.004067359,-0.0049801,-0.003827129,-0.004556291,-0.005162953,-0.005515035
spr2,-0.02672497,-0.037298534,-0.030768947,-0.024146087,-0.033554165,-0.033721917,-0.034983359,-0.032274543,-0.03195135,-0.026643952,-0.027630179,-0.025875263,-0.02239586,-0.026689023,-0.025668459,-0.024059587,-0.023322606,-0.021671887,-0.019344159,-0.023078423,-0.021075461,-0.019473551,-0.018864594
skw1,-0.131662176,0.144444429,0.165894646,0.219716579,-0.519862124,-0.170482704,-0.031014193,-0.008272218,0.007346354,0.009099838,0.013352373,0.016376538,0.024826985,0.047487106,0.061151159,0.069914733,0.087045934,-0.003129749,0.074974799,0.102031307,0.093656873,0.163993938,0.199715737
skw2,-6.476762843,-13.27719159,-14.04268823,-12.40213479,-9.48455805,-7.842749123,-6.775447656,-6.669041836,-6.834456536,-6.790501325,-6.848907297,-6.942285891,-7.0457449,-7.209722899,-7.35474254,-7.475437403,-7.643276874,-7.072451775,-7.769369069,-7.978203521,-8.079641942,-8.694513903,-8.968083892
scl1,0.042348549,0.03660679,0.037662203,0.042142181,0.04924324,0.055693926,0.062933387,0.067566596,0.070031002,0.071074481,0.071902345,0.071946322,0.072080706,0.071898715,0.071899076,0.071392393,0.071055569,0.070262384,0.069698712,0.068904999,0.067783133,0.066397583,0.06593154
