TSR,1.5,1.75,2.0,2.25,2.5,2.75,3.0,3.25,3.5,3.75,4.0,4.25,4.5,4.75,5.0,5.25,5.5,5.75,6.0,6.25,6.5,6.75,7.0
solidity,[ 0.15],,,,,,,,,,,,,,,,,,,,,,
men,0.316535030434,0.429748184441,0.831785209156,0.0160035331522,0.617920520338,0.639939632535,0.0968595759947,0.0758390229527,0.0366549072267,0.0196808243981,0.00699477528675,-0.000334514946523,-0.00758809197231,-0.0147767789131,-0.0220218142927,-0.0244363044826,-0.0193504433096,-0.0282124547884,-0.0276204433944,-0.0291111616799,-0.0316829534286,-0.030491372227,-0.0360005684334
sdv1,4.23606188585,5.78821972082,10.0,0.845668075083,9.59055594353,3.6505539352e-06,10.0,0.120208401299,0.215968768186,0.522494598595,0.219801341313,0.159039162758,0.144701192918,0.0,0.169987643572,0.622553080427,0.708886886725,0.553495111996,0.174771170213,0.239770610895,0.14356218785,0.182882240455,0.46405527531
sdv2,0.984663813336,0.894274837568,1.0,1.0,0.964928758149,0.326519869144,0.00113684852171,0.167807734274,0.140566540944,0.0713908581211,0.151955816606,0.177409421165,5.60543518366e-06,0.0171799897039,0.197843000598,0.0,0.0,0.0,0.240340544497,0.227312617528,0.287625594603,0.282020506674,0.0
sdv3,19.9287897133,19.8356482227,19.5803137394,20.0371186243,19.532779968,20.0258001415,20.0898658708,3.76134645023,5.68723505677,15.0487974479,6.17062477654,6.43347895786,19.86628143,19.8510922532,6.23119917163,19.9167662167,19.981929342,19.9043240115,5.49685524796,9.45247029598,5.46391954485,5.17576207952,19.9574181931
sdv4,0.644912042177,0.639377803967,0.71410488488,1.18702170188,0.913687913492,0.69241236206,0.235584085317,0.524549250221,0.494498143921,0.0,0.378613746545,0.440333123,0.713388534646,0.721206283633,0.397986927286,0.805012756036,0.507998394836,0.789335716904,0.41568376589,0.397822249434,0.471258883064,0.615172693166,0.795828596896
rat,24.4388094638,24.9918363558,30.5414254391,10.0001133269,13.5472149302,21.5741172883,26.2529520458,18.662487669,17.8691474218,25.6637196993,20.0994433826,17.8359892441,19.3293134619,19.4490483224,19.3471762921,16.7591478329,29.0427776826,15.8402087789,19.8222805538,12.9089839456,19.3503913477,17.3243703268,14.4018321266
tns,15.2898052732,13.0136551286,11.0368436158,9.99957260772,10.9388314707,7.0996752343,13.4864313782,14.4076395353,14.8496789194,16.8098422697,15.0786892072,14.1813237885,13.7181734912,13.8066433281,14.8698625858,14.5510807752,14.161983317,14.0607985785,15.4132744879,15.5493914868,15.9611210584,17.3508166181,11.9146648182
spr1,0.999875278207,0.984459892275,0.324246627821,0.505654147837,0.837509753431,1.0,0.993058013852,0.0981602438846,0.0,1.11799557285e-11,0.00265345011544,0.308780777471,0.554386323163,0.558462198563,0.285083663597,0.737450352016,0.357509458656,0.543456905771,0.183713664059,0.0,0.187557423452,0.536851366325,0.907776293248
spr2,0.999672789492,0.98817154275,0.252819713562,0.131292415392,0.0169315515483,1.0,0.994602341601,0.395220258342,0.00527732669177,1.00000000001,0.131650317948,0.157882500974,0.0711881417584,0.0743258635197,0.17730357796,0.0,0.152561894302,0.0,0.258871765438,0.654617494775,0.282807265122,0.110110849844,0.0
spr3,0.0,0.0,0.160437022681,19.999491467,18.5754487328,18.2201425584,0.0,0.148049832577,0.627649417478,0.168096189347,0.0,1.21700927068,20.5779454224,20.0287374083,1.98987619913,20.0001484693,7.72050087539,20.000166628,1.68133703825,20.0159545625,1.56455815305,11.1663462969,20.0053397462
spr4,0.81938547401,0.966495998201,1.34192329621,0.990405102104,0.359452888703,1.44210956593,1.06332622019,0.722216899646,0.696057614361,0.904059665004,0.812016032127,0.70557912572,0.0,0.0,0.725005081599,0.794771739077,0.874816886632,0.803668531203,0.779320527778,0.614501686233,0.740134583688,0.0,0.927962449337
scl1,0.577071883947,0.549632428176,0.542487237871,0.0,0.56530054326,0.476757938057,0.507428674223,0.358086836845,0.379082436398,0.373388976983,0.337554595707,0.2890245964,0.490818642222,0.468496725385,0.276128727658,0.408140020664,0.419523172467,0.419672983528,0.280915636936,0.291002337934,0.253285829981,0.31138295137,0.410199931309
scl2,0.0379042221482,0.0401118000343,0.0407454214718,0.0,0.0421822183251,0.0493330198165,0.0592119519591,0.0840569220021,0.0881244216987,0.0963152678214,0.107404165422,0.120885640089,0.0733253664877,0.0812797937898,0.142945474936,0.116293789011,0.113606119082,0.123743014034,0.170910125629,0.187973321268,0.201706105242,0.189048143204,0.144551864391
scl3,6.45990556101,8.03503380473,16.4264082437,19.9447741398,21.1622681987,24.4641443672,11.8546008471,18.5464252855,21.1037202936,16.9964516872,19.8712880979,22.582127776,25.8320397724,25.5148449738,22.5768784727,23.8486797436,15.3670713852,23.3222405688,22.6490996519,29.6816011435,23.3009828604,26.6172394202,22.4325038054
