TSR,1.5,1.75,2.0,2.25,2.5,2.75,3.0,3.25,3.5,3.75,4.0,4.25,4.5,4.75,5.0,5.25,5.5,5.75,6.0,6.25,6.5,6.75,7.0
solidity,1.0,,,,,,,,,,,,,,,,,,,,,,
men,0.869419096179,0.112181475175,0.00539395109859,-0.012606170855,-0.0255413544978,-0.00692300040921,-0.0120404310573,0.00380724780195,0.0309631872101,0.0235293333673,0.0300826642595,0.0508495234501,0.0559579955795,0.0529219346374,0.149371930904,0.0949723727901,0.130462721154,0.211198695224,0.251388503387,0.524593684564,0.466499463411,0.224508643262,1.30462827843
sdv1,0.989341312304,0.371095050351,0.981759385043,0.979686292769,0.959731889244,0.849916945606,0.823409663346,0.809076971687,0.702435054562,0.709642833671,0.704328257205,0.601375471586,0.553471357108,0.594384187675,0.599100807061,0.631177373147,0.791873464867,1.292566105,1.77234878336,2.1755300049,2.84490200437,2.97003300693,0.512266268695
sdv2,0.254346964174,2.97187690872e-06,0.274196183027,0.310052565456,0.326356874498,0.41287160855,0.469671522517,0.506976406153,0.5942199068,0.655424976267,0.684597580973,0.833767154071,0.883221968413,0.918258948671,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.512946528063
sdv3,50.0,10.0356638209,8.77557559753,7.37420031075,6.85581842187,5.75881338204,5.17104337861,4.89733593864,5.12489786272,4.20792726662,4.66188990154,4.21052255951,2.74329107431,2.28643564547,3.48910265012,2.09187606374,2.01307804511,2.55235343367,4.04681794642,13.5826089953,25.003671187,10.1473653209,9.8241241665
sdv4,4.47184441681,1.08206841918,0.442081185695,0.379267952698,0.356815728655,0.401138852549,0.419572731974,0.435802298697,0.610539265534,0.550037323554,0.493412140435,0.882123485912,0.84457697169,0.736595326583,1.45344214959,0.802061831293,0.919682353833,1.24510040079,1.42675154041,2.64420060172,2.25338951289,1.03398766525,0.364794214705
rat,1.67896699001,11.1277062819,20.6939805473,28.0142352563,33.8778708679,31.3359098727,32.0226433783,29.1633611311,21.5292427068,24.2412311457,23.921752318,14.8642684835,14.9023317518,15.4726363469,7.31350066203,12.1746215106,10.3986318273,5.74667873849,4.76642947217,2.62231996345,2.90251768624,6.06250998674,4.88615747716
wdt,12.1797398971,9.00358404805,14.9586596628,16.2217503782,19.8708445909,21.408519895,22.9313476111,23.2915476657,24.1981580728,24.600521493,23.7431210445,23.2322317212,21.59549399,19.9423127244,18.2242194441,17.4379384677,16.6638740737,12.0174100179,11.3875728615,11.826786975,11.0969297143,10.3447462657,4.16187556032
spr1,0.150321813411,1.0,0.637496208739,0.632417290822,0.545991218087,0.640355425442,0.640290673851,0.705997364413,0.983633319504,0.896440330064,0.952058937088,1.0,0.872371137446,0.80878838681,0.595896202454,0.767817278535,0.590992843439,0.296121531191,0.185007808069,0.051125652294,0.0429894425031,0.270198668218,0.286281672094
spr2,0.0206751792386,0.0710749433888,0.074580817596,0.146823996122,0.205488753269,0.17467211732,0.208726009493,0.16973277188,0.0546627456707,0.0940026850065,0.0993376868602,0.0301613992932,0.0427978389851,0.0675614442538,0.0179538964841,0.0603887445699,0.0557664601177,0.054719943233,0.0639543898888,0.0610309606554,0.0836790160902,0.0939601384844,0.0688242595078
spr3,34.1580061909,34.9784215742,37.9586485202,23.2270216719,16.7172201317,16.5280131722,12.8722112389,14.1446734168,31.0011423893,19.4721744691,18.7287098608,38.9443905937,30.2409167453,21.6128196084,46.5365534816,22.1685045305,23.3551522326,26.9427811151,28.8082668156,50.0,50.0,20.183602519,39.6583514555
spr4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
scl1,1.0,0.443182016008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
scl2,0.128046716973,0.19677506277,0.180544021241,0.212605910574,0.226466503227,0.262478509731,0.292982356672,0.306812365428,0.321729016169,0.357761931517,0.3989497081,0.399809008634,0.363538624204,0.388816323069,0.405839039772,0.419391894401,0.420988557739,0.444677063023,0.456451721583,0.489071270777,0.500954436115,0.518941941377,0.529332729745
scl3,370.841133725,34.9699571977,41.4223451724,32.84567179,30.7411258948,29.7564487823,27.8859298201,27.7834031181,35.217059583,28.7020359748,27.9439275289,37.4273682232,33.1900430263,26.9879933222,47.4153005407,26.2100634158,26.4421422196,28.9159589212,30.2462559922,52.6821645661,41.909677295,18.1853866055,40.4636218665
