AeroDyn airfoil file.
Compatible with AeroDyn v13.0.
Generated by airfoilprep.py
1         		Number of airfoil tables in this file   
0.300000  	Reynolds number in millions.            
0.000000  	Control setting                         
6.271049  	Stall angle (deg)                       
0.000056  	Angle of attack for zero Cn for linear Cn curve (deg)
7.604160  	Cn slope for zero lift for linear Cn curve (1/rad)
0.832271  	Cn at stall value for positive angle of attack for linear Cn curve
-0.832678 	Cn at stall value for negative angle of attack for linear Cn curve
0.004363  	Angle of attack for minimum CD (deg)    
0.010705  	Minimum CD value                        
-180.000000	0.000000  	0.020273  	0.000000  
-178.803571	0.047340  	0.020835  	0.000000  
-177.607143	0.094681  	0.022521  	0.000000  
-176.410714	0.142021  	0.025328  	0.000000  
-175.214286	0.189362  	0.029251  	0.000000  
-174.017857	0.236702  	0.034282  	0.000000  
-172.821429	0.284042  	0.040414  	0.000000  
-171.625000	0.331383  	0.047635  	0.000000  
-170.428571	0.378723  	0.055933  	0.000000  
-169.232143	0.426064  	0.065293  	0.000000  
-168.035714	0.473404  	0.075699  	0.000000  
-166.839286	0.520744  	0.087132  	0.000000  
-165.642857	0.568085  	0.099573  	0.000000  
-164.446429	0.615425  	0.112999  	0.000000  
-163.250000	0.662766  	0.127387  	0.000000  
-158.017857	0.613072  	0.200947  	0.000000  
-152.785714	0.593829  	0.289912  	0.000000  
-147.553571	0.583743  	0.391305  	0.000000  
-142.321429	0.572809  	0.501730  	0.000000  
-137.089286	0.555724  	0.617486  	0.000000  
-131.857143	0.529608  	0.734694  	0.000000  
-126.625000	0.493069  	0.849422  	0.000000  
-121.392857	0.445758  	0.957818  	0.000000  
-116.160714	0.388130  	1.056238  	0.000000  
-110.928571	0.321284  	1.141369  	0.000000  
-105.696429	0.246847  	1.210335  	0.000000  
-100.464286	0.166868  	1.260799  	0.000000  
-95.232143	0.083719  	1.291038  	0.000000  
-90.000000	0.000000  	1.300000  	0.000000  
-84.767857	-0.083719 	1.291038  	0.000000  
-79.535714	-0.166868 	1.260799  	0.000000  
-74.303571	-0.246847 	1.210335  	0.000000  
-69.071429	-0.321284 	1.141369  	0.000000  
-63.839286	-0.388130 	1.056238  	0.000000  
-58.607143	-0.445758 	0.957818  	0.000000  
-53.375000	-0.493069 	0.849422  	0.000000  
-48.142857	-0.529608 	0.734694  	0.000000  
-42.910714	-0.555724 	0.617486  	0.000000  
-37.678571	-0.572809 	0.501730  	0.000000  
-32.446429	-0.583743 	0.391305  	0.000000  
-27.214286	-0.593829 	0.289912  	0.000000  
-21.982143	-0.613072 	0.200947  	0.000000  
-16.750000	-0.948455 	0.137459  	0.000000  
-16.500000	-1.042027 	0.112442  	0.000000  
-16.250000	-1.095311 	0.098428  	0.000000  
-16.000000	-1.130678 	0.088809  	0.000000  
-15.750000	-1.156457 	0.081374  	0.000000  
-15.500000	-1.176426 	0.075226  	0.000000  
-15.250000	-1.192617 	0.069987  	0.000000  
-15.000000	-1.206000 	0.065412  	0.000000  
-14.750000	-1.217253 	0.061399  	0.000000  
-14.500000	-1.226762 	0.057884  	0.000000  
-14.250000	-1.234431 	0.054846  	0.000000  
-14.000000	-1.215467 	0.052243  	0.000000  
-13.750000	-1.203283 	0.050291  	0.000000  
-13.500000	-1.194585 	0.048354  	0.000000  
-13.250000	-1.187630 	0.046375  	0.000000  
-13.000000	-1.179997 	0.044462  	0.000000  
-12.750000	-1.172752 	0.042614  	0.000000  
-12.500000	-1.165991 	0.040928  	0.000000  
-12.250000	-1.142960 	0.038975  	0.000000  
-12.000000	-1.126902 	0.037608  	0.000000  
-11.750000	-1.113264 	0.036289  	0.000000  
-11.500000	-1.100596 	0.034987  	0.000000  
-11.250000	-1.088896 	0.033791  	0.000000  
-11.000000	-1.068673 	0.032191  	0.000000  
-10.750000	-1.053777 	0.031051  	0.000000  
-10.500000	-1.039074 	0.029984  	0.000000  
-10.250000	-1.023500 	0.028773  	0.000000  
-10.000000	-1.008895 	0.027647  	0.000000  
-9.750000 	-0.993708 	0.026713  	0.000000  
-9.500000 	-0.980071 	0.025529  	0.000000  
-9.250000 	-0.965853 	0.024637  	0.000000  
-9.000000 	-0.952700 	0.023622  	0.000000  
-8.750000 	-0.938482 	0.022822  	0.000000  
-8.500000 	-0.925522 	0.021887  	0.000000  
